ine_id,distrito,municipio,freguesia,populacao,Inscritos,Votantes,Brancos,inscritos_freguesia,votantes_freguesia,brancos_freguesia
010606,Aveiro,Castelo de Paiva,Real,566,642086.0,423734.0,7030.0,865,571,9
010607,Aveiro,Castelo de Paiva,Santa Maria de Sardoura,2965,642086.0,423734.0,7030.0,4531,2990,50
010608,Aveiro,Castelo de Paiva,São Martinho de Sardoura,3738,642086.0,423734.0,7030.0,5712,3770,63
010610,Aveiro,Castelo de Paiva,"União das freguesias de Raiva, Pedorido e Paraíso",4144,642086.0,423734.0,7030.0,6332,4179,69
010611,Aveiro,Castelo de Paiva,União das freguesias de Sobrado e Bairros,1280,642086.0,423734.0,7030.0,1956,1291,21
010702,Aveiro,Espinho,Espinho,4168,642086.0,423734.0,7030.0,6369,4203,70
010704,Aveiro,Espinho,Paramos,774,642086.0,423734.0,7030.0,1183,781,13
010705,Aveiro,Espinho,Silvalde,3213,642086.0,423734.0,7030.0,4910,3240,54
010706,Aveiro,Espinho,União das freguesias de Anta e Guetim,1319,642086.0,423734.0,7030.0,2016,1330,22
010801,Aveiro,Estarreja,Avanca,4323,642086.0,423734.0,7030.0,6606,4359,72
010805,Aveiro,Estarreja,Pardilhó,4159,642086.0,423734.0,7030.0,6355,4194,70
010806,Aveiro,Estarreja,Salreu,4913,642086.0,423734.0,7030.0,7508,4954,82
010808,Aveiro,Estarreja,União das freguesias de Beduído e Veiros,2663,642086.0,423734.0,7030.0,4069,2685,45
010809,Aveiro,Estarreja,União das freguesias de Canelas e Fermelã,3425,642086.0,423734.0,7030.0,5234,3454,57
010901,Aveiro,Santa Maria da Feira,Argoncilhe,504,642086.0,423734.0,7030.0,770,508,8
010902,Aveiro,Santa Maria da Feira,Arrifana,3748,642086.0,423734.0,7030.0,5727,3780,63
010904,Aveiro,Santa Maria da Feira,Escapães,2185,642086.0,423734.0,7030.0,3339,2203,37
010907,Aveiro,Santa Maria da Feira,Fiães,555,642086.0,423734.0,7030.0,848,560,9
010908,Aveiro,Santa Maria da Feira,Fornos,4669,642086.0,423734.0,7030.0,7135,4708,78
010913,Aveiro,Santa Maria da Feira,Lourosa,3667,642086.0,423734.0,7030.0,5604,3698,61
010914,Aveiro,Santa Maria da Feira,Milheirós de Poiares,520,642086.0,423734.0,7030.0,795,524,9
010916,Aveiro,Santa Maria da Feira,Mozelos,3150,642086.0,423734.0,7030.0,4814,3177,53
010917,Aveiro,Santa Maria da Feira,Nogueira da Regedoura,3290,642086.0,423734.0,7030.0,5027,3318,55
010918,Aveiro,Santa Maria da Feira,São Paio de Oleiros,2054,642086.0,423734.0,7030.0,3139,2071,34
010919,Aveiro,Santa Maria da Feira,Paços de Brandão,2232,642086.0,423734.0,7030.0,3411,2251,37
010921,Aveiro,Santa Maria da Feira,Rio Meão,1831,642086.0,423734.0,7030.0,2798,1846,31
010922,Aveiro,Santa Maria da Feira,Romariz,4062,642086.0,423734.0,7030.0,6207,4096,68
010924,Aveiro,Santa Maria da Feira,Sanguedo,1971,642086.0,423734.0,7030.0,3012,1988,33
010925,Aveiro,Santa Maria da Feira,Santa Maria de Lamas,1530,642086.0,423734.0,7030.0,2338,1543,26
010926,Aveiro,Santa Maria da Feira,São João de Ver,3246,642086.0,423734.0,7030.0,4960,3273,54
010932,Aveiro,Santa Maria da Feira,União das freguesias de Caldas de São Jorge e Pigeiros,961,642086.0,423734.0,7030.0,1469,969,16
010933,Aveiro,Santa Maria da Feira,"União das freguesias de Canedo, Vale e Vila Maior",850,642086.0,423734.0,7030.0,1299,857,14
010934,Aveiro,Santa Maria da Feira,"União das freguesias de Lobão, Gião, Louredo e Guisande",1381,642086.0,423734.0,7030.0,2110,1393,23
010935,Aveiro,Santa Maria da Feira,"União das freguesias de Santa Maria da Feira, Travanca, Sanfins e Espargo",4135,642086.0,423734.0,7030.0,6319,4170,69
010936,Aveiro,Santa Maria da Feira,União das freguesias de São Miguel do Souto e Mosteirô,4088,642086.0,423734.0,7030.0,6247,4123,68
011005,Aveiro,Ílhavo,Gafanha da Encarnação,2968,642086.0,423734.0,7030.0,4535,2993,50
011006,Aveiro,Ílhavo,Gafanha da Nazaré,1875,642086.0,423734.0,7030.0,2865,1891,31
011007,Aveiro,Ílhavo,Gafanha do Carmo,1000,642086.0,423734.0,7030.0,1528,1008,17
011008,Aveiro,Ílhavo,Ílhavo (São Salvador),4672,642086.0,423734.0,7030.0,7139,4711,78
011102,Aveiro,Mealhada,Barcouço,4000,642086.0,423734.0,7030.0,6112,4034,67
011103,Aveiro,Mealhada,Casal Comba,2560,642086.0,423734.0,7030.0,3912,2582,43
011104,Aveiro,Mealhada,Luso,3966,642086.0,423734.0,7030.0,6060,3999,66
011106,Aveiro,Mealhada,Pampilhosa,2425,642086.0,423734.0,7030.0,3706,2445,41
011107,Aveiro,Mealhada,Vacariça,3628,642086.0,423734.0,7030.0,5544,3659,61
011109,Aveiro,Mealhada,"União das freguesias da Mealhada, Ventosa do Bairro e Antes",3447,642086.0,423734.0,7030.0,5267,3476,58
011201,Aveiro,Murtosa,Bunheiro,2402,642086.0,423734.0,7030.0,3670,2422,40
011202,Aveiro,Murtosa,Monte,3929,642086.0,423734.0,7030.0,6004,3962,66
011203,Aveiro,Murtosa,Murtosa,2489,642086.0,423734.0,7030.0,3803,2510,42
011204,Aveiro,Murtosa,Torreira,2758,642086.0,423734.0,7030.0,4214,2781,46
011301,Aveiro,Oliveira de Azeméis,Carregosa,4625,642086.0,423734.0,7030.0,7067,4664,77
011302,Aveiro,Oliveira de Azeméis,Cesar,1875,642086.0,423734.0,7030.0,2865,1891,31
011303,Aveiro,Oliveira de Azeméis,Fajões,3751,642086.0,423734.0,7030.0,5732,3783,63
011304,Aveiro,Oliveira de Azeméis,Loureiro,826,642086.0,423734.0,7030.0,1262,833,14
011305,Aveiro,Oliveira de Azeméis,Macieira de Sarnes,4235,642086.0,423734.0,7030.0,6471,4271,71
011310,Aveiro,Oliveira de Azeméis,Ossela,3474,642086.0,423734.0,7030.0,5309,3503,58
011315,Aveiro,Oliveira de Azeméis,São Martinho da Gândara,1546,642086.0,423734.0,7030.0,2362,1559,26
011318,Aveiro,Oliveira de Azeméis,São Roque,4303,642086.0,423734.0,7030.0,6575,4339,72
011319,Aveiro,Oliveira de Azeméis,Vila de Cucujães,4929,642086.0,423734.0,7030.0,7532,4971,82
011320,Aveiro,Oliveira de Azeméis,União das freguesias de Nogueira do Cravo e Pindelo,1568,642086.0,423734.0,7030.0,2396,1581,26
011321,Aveiro,Oliveira de Azeméis,"União das freguesias de Oliveira de Azeméis, Santiago de Riba-Ul, Ul, Macinhata da Seixa e Madail",2197,642086.0,423734.0,7030.0,3357,2216,37
011322,Aveiro,Oliveira de Azeméis,"União das freguesias de Pinheiro da Bemposta, Travanca e Palmaz",3582,642086.0,423734.0,7030.0,5474,3612,60
011403,Aveiro,Oliveira do Bairro,Oiã,2374,642086.0,423734.0,7030.0,3628,2394,40
011404,Aveiro,Oliveira do Bairro,Oliveira do Bairro,3824,642086.0,423734.0,7030.0,5843,3856,64
011405,Aveiro,Oliveira do Bairro,Palhaça,2794,642086.0,423734.0,7030.0,4269,2818,47
011407,Aveiro,Oliveira do Bairro,"União das freguesias de Bustos, Troviscal e Mamarrosa",3873,642086.0,423734.0,7030.0,5918,3906,65
011502,Aveiro,Ovar,Cortegaça,4411,642086.0,423734.0,7030.0,6740,4448,74
011503,Aveiro,Ovar,Esmoriz,3717,642086.0,423734.0,7030.0,5680,3748,62
011504,Aveiro,Ovar,Maceda,3966,642086.0,423734.0,7030.0,6060,3999,66
011507,Aveiro,Ovar,Válega,2013,642086.0,423734.0,7030.0,3076,2030,34
011509,Aveiro,Ovar,"União das freguesias de Ovar, São João, Arada e São Vicente de Pereira Jusã",4327,642086.0,423734.0,7030.0,6612,4364,72
011601,Aveiro,São João da Madeira,São João da Madeira,1452,642086.0,423734.0,7030.0,2219,1464,24
011702,Aveiro,Sever do Vouga,Couto de Esteves,4816,642086.0,423734.0,7030.0,7359,4857,81
011704,Aveiro,Sever do Vouga,Pessegueiro do Vouga,1487,642086.0,423734.0,7030.0,2272,1500,25
011705,Aveiro,Sever do Vouga,Rocas do Vouga,1602,642086.0,423734.0,7030.0,2448,1616,27
011706,Aveiro,Sever do Vouga,Sever do Vouga,3523,642086.0,423734.0,7030.0,5383,3553,59
011708,Aveiro,Sever do Vouga,Talhadas,2743,642086.0,423734.0,7030.0,4192,2766,46
011710,Aveiro,Sever do Vouga,União das freguesias de Cedrim e Paradela,1542,642086.0,423734.0,7030.0,2356,1555,26
011711,Aveiro,Sever do Vouga,União das freguesias de Silva Escura e Dornelas,2860,642086.0,423734.0,7030.0,4370,2884,48
011801,Aveiro,Vagos,Calvão,1785,642086.0,423734.0,7030.0,2728,1800,30
011804,Aveiro,Vagos,Gafanha da Boa Hora,1552,642086.0,423734.0,7030.0,2372,1565,26
011805,Aveiro,Vagos,Ouca,4662,642086.0,423734.0,7030.0,7124,4701,78
011807,Aveiro,Vagos,Sosa,1230,642086.0,423734.0,7030.0,1880,1240,21
011810,Aveiro,Vagos,Santo André de Vagos,3063,642086.0,423734.0,7030.0,4681,3089,51
011812,Aveiro,Vagos,União das freguesias de Fonte de Angeão e Covão do Lobo,1052,642086.0,423734.0,7030.0,1608,1061,18
011813,Aveiro,Vagos,União das freguesias de Ponte de Vagos e Santa Catarina,2216,642086.0,423734.0,7030.0,3386,2235,37
011814,Aveiro,Vagos,União das freguesias de Vagos e Santo António,2887,642086.0,423734.0,7030.0,4412,2911,48
011901,Aveiro,Vale de Cambra,Arões,1070,642086.0,423734.0,7030.0,1635,1079,18
011902,Aveiro,Vale de Cambra,São Pedro de Castelões,2279,642086.0,423734.0,7030.0,3483,2298,38
011903,Aveiro,Vale de Cambra,Cepelos,4946,642086.0,423734.0,7030.0,7558,4988,83
011905,Aveiro,Vale de Cambra,Junqueira,1876,642086.0,423734.0,7030.0,2867,1892,31
011906,Aveiro,Vale de Cambra,Macieira de Cambra,4253,642086.0,423734.0,7030.0,6499,4289,71
011907,Aveiro,Vale de Cambra,Roge,1455,642086.0,423734.0,7030.0,2223,1467,24
011910,Aveiro,Vale de Cambra,"União das freguesias de Vila Chã, Codal e Vila Cova de Perrinho",2402,642086.0,423734.0,7030.0,3670,2422,40
020102,Beja,Aljustrel,Ervidel,3156,119102.0,76994.0,1172.0,1796,1161,18
020103,Beja,Aljustrel,Messejana,3897,119102.0,76994.0,1172.0,2218,1434,22
020104,Beja,Aljustrel,São João de Negrilhos,2944,119102.0,76994.0,1172.0,1675,1083,16
020106,Beja,Aljustrel,União das freguesias de Aljustrel e Rio de Moinhos,1077,119102.0,76994.0,1172.0,613,396,6
020203,Beja,Almodôvar,Rosário,1509,119102.0,76994.0,1172.0,859,555,8
020205,Beja,Almodôvar,Santa Cruz,3005,119102.0,76994.0,1172.0,1710,1105,17
020206,Beja,Almodôvar,São Barnabé,3019,119102.0,76994.0,1172.0,1718,1111,17
020208,Beja,Almodôvar,Aldeia dos Fernandes,4907,119102.0,76994.0,1172.0,2792,1805,27
020209,Beja,Almodôvar,União das freguesias de Almodôvar e Graça dos Padrões,4343,119102.0,76994.0,1172.0,2471,1598,24
020210,Beja,Almodôvar,União das freguesias de Santa Clara-a-Nova e Gomes Aires,1084,119102.0,76994.0,1172.0,617,399,6
020301,Beja,Alvito,Alvito,1086,119102.0,76994.0,1172.0,618,399,6
020302,Beja,Alvito,Vila Nova da Baronia,1189,119102.0,76994.0,1172.0,677,437,7
020401,Beja,Barrancos,Barrancos,2998,119102.0,76994.0,1172.0,1706,1103,17
020502,Beja,Beja,Baleizão,4497,119102.0,76994.0,1172.0,2559,1654,25
020503,Beja,Beja,Beringel,2467,119102.0,76994.0,1172.0,1404,907,14
020504,Beja,Beja,Cabeça Gorda,3404,119102.0,76994.0,1172.0,1937,1252,19
020506,Beja,Beja,Nossa Senhora das Neves,1807,119102.0,76994.0,1172.0,1028,665,10
020510,Beja,Beja,Santa Clara de Louredo,3507,119102.0,76994.0,1172.0,1996,1290,20
020516,Beja,Beja,São Matias,3747,119102.0,76994.0,1172.0,2132,1378,21
020519,Beja,Beja,União das freguesias de Albernoa e Trindade,1064,119102.0,76994.0,1172.0,605,391,6
020520,Beja,Beja,União das freguesias de Beja (Salvador e Santa Maria da Feira),4637,119102.0,76994.0,1172.0,2639,1706,26
020521,Beja,Beja,União das freguesias de Beja (Santiago Maior e São João Baptista),4466,119102.0,76994.0,1172.0,2541,1643,25
020522,Beja,Beja,União das freguesias de Salvada e Quintos,1055,119102.0,76994.0,1172.0,600,388,6
020523,Beja,Beja,União das freguesias de Santa Vitória e Mombeja,751,119102.0,76994.0,1172.0,427,276,4
020524,Beja,Beja,União das freguesias de Trigaches e São Brissos,3504,119102.0,76994.0,1172.0,1994,1289,20
020603,Beja,Castro Verde,Entradas,2092,119102.0,76994.0,1172.0,1190,770,12
020604,Beja,Castro Verde,Santa Bárbara de Padrões,4087,119102.0,76994.0,1172.0,2326,1503,23
020605,Beja,Castro Verde,São Marcos da Ataboeira,1659,119102.0,76994.0,1172.0,944,610,9
020606,Beja,Castro Verde,União das freguesias de Castro Verde e Casével,3831,119102.0,76994.0,1172.0,2180,1409,21
020701,Beja,Cuba,Cuba,4914,119102.0,76994.0,1172.0,2796,1808,28
020702,Beja,Cuba,Faro do Alentejo,743,119102.0,76994.0,1172.0,423,273,4
020703,Beja,Cuba,Vila Alva,1468,119102.0,76994.0,1172.0,835,540,8
020704,Beja,Cuba,Vila Ruiva,1919,119102.0,76994.0,1172.0,1092,706,11
020803,Beja,Ferreira do Alentejo,Figueira dos Cavaleiros,2098,119102.0,76994.0,1172.0,1194,772,12
020804,Beja,Ferreira do Alentejo,Odivelas,808,119102.0,76994.0,1172.0,460,297,5
020807,Beja,Ferreira do Alentejo,União das freguesias de Alfundão e Peroguarda,4452,119102.0,76994.0,1172.0,2533,1638,25
020808,Beja,Ferreira do Alentejo,União das freguesias de Ferreira do Alentejo e Canhestros,3635,119102.0,76994.0,1172.0,2068,1337,20
020901,Beja,Mértola,Alcaria Ruiva,1723,119102.0,76994.0,1172.0,980,634,10
020902,Beja,Mértola,Corte do Pinto,2925,119102.0,76994.0,1172.0,1664,1076,16
020903,Beja,Mértola,Espírito Santo,4887,119102.0,76994.0,1172.0,2781,1798,27
020904,Beja,Mértola,Mértola,4393,119102.0,76994.0,1172.0,2500,1616,25
020905,Beja,Mértola,Santana de Cambas,3210,119102.0,76994.0,1172.0,1827,1181,18
020906,Beja,Mértola,São João dos Caldeireiros,2222,119102.0,76994.0,1172.0,1264,817,12
020910,Beja,Mértola,"União das freguesias de São Miguel do Pinheiro, São Pedro de Solis e São Sebastião dos Carros",4839,119102.0,76994.0,1172.0,2754,1780,27
021001,Beja,Moura,Amareleja,3595,119102.0,76994.0,1172.0,2046,1322,20
021002,Beja,Moura,Póvoa de São Miguel,2513,119102.0,76994.0,1172.0,1430,924,14
021008,Beja,Moura,Sobral da Adiça,563,119102.0,76994.0,1172.0,320,207,3
021009,Beja,Moura,União das freguesias de Moura (Santo Agostinho e São João Baptista) e Santo Amador,3503,119102.0,76994.0,1172.0,1993,1289,20
021010,Beja,Moura,União das freguesias de Safara e Santo Aleixo da Restauração,2046,119102.0,76994.0,1172.0,1164,753,11
021102,Beja,Odemira,Relíquias,2170,119102.0,76994.0,1172.0,1235,798,12
021103,Beja,Odemira,Sabóia,2938,119102.0,76994.0,1172.0,1672,1081,16
021106,Beja,Odemira,São Luís,2940,119102.0,76994.0,1172.0,1673,1081,16
021107,Beja,Odemira,São Martinho das Amoreiras,2616,119102.0,76994.0,1172.0,1489,962,15
021111,Beja,Odemira,Vila Nova de Milfontes,2000,119102.0,76994.0,1172.0,1138,736,11
021115,Beja,Odemira,Luzianes-Gare,2821,119102.0,76994.0,1172.0,1605,1038,16
021116,Beja,Odemira,Boavista dos Pinheiros,1787,119102.0,76994.0,1172.0,1017,657,10
021117,Beja,Odemira,Longueira/Almograve,1669,119102.0,76994.0,1172.0,950,614,9
021118,Beja,Odemira,Colos,4043,119102.0,76994.0,1172.0,2301,1487,23
021119,Beja,Odemira,Santa Clara-a-Velha,3985,119102.0,76994.0,1172.0,2268,1466,22
021120,Beja,Odemira,São Salvador e Santa Maria,2336,119102.0,76994.0,1172.0,1329,859,13
021121,Beja,Odemira,São Teotónio,4452,119102.0,76994.0,1172.0,2533,1638,25
021122,Beja,Odemira,Vale de Santiago,2095,119102.0,76994.0,1172.0,1192,771,12
021203,Beja,Ourique,Ourique,3322,119102.0,76994.0,1172.0,1890,1222,19
021206,Beja,Ourique,Santana da Serra,1888,119102.0,76994.0,1172.0,1074,695,11
021207,Beja,Ourique,União das freguesias de Garvão e Santa Luzia,4776,119102.0,76994.0,1172.0,2718,1757,27
021208,Beja,Ourique,União das freguesias de Panoias e Conceição,2682,119102.0,76994.0,1172.0,1526,987,15
021302,Beja,Serpa,Brinches,3341,119102.0,76994.0,1172.0,1901,1229,19
021303,Beja,Serpa,Pias,1060,119102.0,76994.0,1172.0,603,390,6
021307,Beja,Serpa,Vila Verde de Ficalho,901,119102.0,76994.0,1172.0,513,331,5
021308,Beja,Serpa,União das freguesias de Serpa (Salvador e Santa Maria),2906,119102.0,76994.0,1172.0,1654,1069,16
021309,Beja,Serpa,União das freguesias de Vila Nova de São Bento e Vale de Vargo,3435,119102.0,76994.0,1172.0,1955,1264,19
021401,Beja,Vidigueira,Pedrógão,3206,119102.0,76994.0,1172.0,1824,1179,18
021402,Beja,Vidigueira,Selmes,784,119102.0,76994.0,1172.0,446,288,4
021403,Beja,Vidigueira,Vidigueira,3599,119102.0,76994.0,1172.0,2048,1324,20
021404,Beja,Vidigueira,Vila de Frades,4310,119102.0,76994.0,1172.0,2453,1585,24
030102,Braga,Amares,Barreiros,4599,780164.0,556358.0,9590.0,3896,2779,48
030104,Braga,Amares,Bico,2942,780164.0,556358.0,9590.0,2492,1777,31
030105,Braga,Amares,Caires,4260,780164.0,556358.0,9590.0,3609,2574,44
030107,Braga,Amares,Carrazedo,756,780164.0,556358.0,9590.0,640,457,8
030108,Braga,Amares,Dornelas,3727,780164.0,556358.0,9590.0,3157,2252,39
030111,Braga,Amares,Fiscal,4282,780164.0,556358.0,9590.0,3628,2587,45
030112,Braga,Amares,Goães,2762,780164.0,556358.0,9590.0,2340,1669,29
030113,Braga,Amares,Lago,3844,780164.0,556358.0,9590.0,3257,2322,40
030118,Braga,Amares,Rendufe,1568,780164.0,556358.0,9590.0,1328,947,16
030119,Braga,Amares,Bouro (Santa Maria),4666,780164.0,556358.0,9590.0,3953,2819,49
030120,Braga,Amares,Bouro (Santa Marta),3714,780164.0,556358.0,9590.0,3146,2244,39
030125,Braga,Amares,União das freguesias de Amares e Figueiredo,2628,780164.0,556358.0,9590.0,2226,1588,27
030126,Braga,Amares,"União das freguesias de Caldelas, Sequeiros e Paranhos",2026,780164.0,556358.0,9590.0,1716,1224,21
030127,Braga,Amares,"União das freguesias de Ferreiros, Prozelo e Besteiros",4690,780164.0,556358.0,9590.0,3973,2834,49
030128,Braga,Amares,União das freguesias de Torre e Portela,3018,780164.0,556358.0,9590.0,2557,1823,31
030129,Braga,Amares,"União das freguesias de Vilela, Seramil e Paredes Secas",2373,780164.0,556358.0,9590.0,2010,1434,25
030201,Braga,Barcelos,Abade de Neiva,4989,780164.0,556358.0,9590.0,4227,3014,52
030202,Braga,Barcelos,Aborim,4462,780164.0,556358.0,9590.0,3780,2696,46
030203,Braga,Barcelos,Adães,1412,780164.0,556358.0,9590.0,1196,853,15
030205,Braga,Barcelos,Airó,2365,780164.0,556358.0,9590.0,2004,1429,25
030206,Braga,Barcelos,Aldreu,768,780164.0,556358.0,9590.0,651,464,8
030208,Braga,Barcelos,Alvelos,4998,780164.0,556358.0,9590.0,4234,3020,52
030209,Braga,Barcelos,Arcozelo,798,780164.0,556358.0,9590.0,676,482,8
030210,Braga,Barcelos,Areias,4033,780164.0,556358.0,9590.0,3417,2437,42
030212,Braga,Barcelos,Balugães,2114,780164.0,556358.0,9590.0,1791,1277,22
030213,Braga,Barcelos,Barcelinhos,4804,780164.0,556358.0,9590.0,4070,2902,50
030215,Braga,Barcelos,Barqueiros,2016,780164.0,556358.0,9590.0,1708,1218,21
030216,Braga,Barcelos,Cambeses,4172,780164.0,556358.0,9590.0,3534,2521,43
030218,Braga,Barcelos,Carapeços,1375,780164.0,556358.0,9590.0,1165,831,14
030220,Braga,Barcelos,Carvalhal,1114,780164.0,556358.0,9590.0,944,673,12
030221,Braga,Barcelos,Carvalhas,834,780164.0,556358.0,9590.0,707,504,9
030224,Braga,Barcelos,Cossourado,1700,780164.0,556358.0,9590.0,1440,1027,18
030228,Braga,Barcelos,Cristelo,2563,780164.0,556358.0,9590.0,2171,1548,27
030234,Braga,Barcelos,Fornelos,4252,780164.0,556358.0,9590.0,3602,2569,44
030235,Braga,Barcelos,Fragoso,1029,780164.0,556358.0,9590.0,872,622,11
030237,Braga,Barcelos,Gilmonde,4383,780164.0,556358.0,9590.0,3713,2648,46
030242,Braga,Barcelos,Lama,2029,780164.0,556358.0,9590.0,1719,1226,21
030243,Braga,Barcelos,Lijó,2007,780164.0,556358.0,9590.0,1700,1213,21
030244,Braga,Barcelos,Macieira de Rates,988,780164.0,556358.0,9590.0,837,597,10
030245,Braga,Barcelos,Manhente,560,780164.0,556358.0,9590.0,474,338,6
030247,Braga,Barcelos,Martim,735,780164.0,556358.0,9590.0,623,444,8
030252,Braga,Barcelos,Moure,4329,780164.0,556358.0,9590.0,3667,2615,45
030254,Braga,Barcelos,Oliveira,3399,780164.0,556358.0,9590.0,2880,2054,35
030255,Braga,Barcelos,Palme,750,780164.0,556358.0,9590.0,635,453,8
030256,Braga,Barcelos,Panque,815,780164.0,556358.0,9590.0,690,492,8
030257,Braga,Barcelos,Paradela,2553,780164.0,556358.0,9590.0,2163,1542,27
